영업상태명,소재지전체주소,도로명전체주소,사업장명,최종수정시점,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),위생업태명,시도,지역구,주소_매장명
영업/정상,서울특별시 강남구 논현동 70-13번지,서울특별시 강남구 언주로 725 (논현동),보전식당,37267,43343.99999,한식,202973.705,446342.07,한식,서울특별시,강남구,언주로 725 (논현동) 보전식당
영업/정상,서울특별시 강남구 논현동 65-3번지,서울특별시 강남구 논현로150길 18 (논현동),빌리지,41124.65152,43343.99999,경양식,202585.5182,446338.9942,경양식,서울특별시,강남구,논현로150길 18 (논현동) 빌리지
영업/정상,서울특별시 강남구 삼성동 159-0번지 코엑스몰 L106호,"서울특별시 강남구 영동대로 513, L106호 (삼성동, 코엑스몰)",소노야,41674.70417,43343.99999,분식,205130.5917,445590.0968,분식,서울특별시,강남구,영동대로 513 소노야
영업/정상,서울특별시 강남구 삼성동 159-9번지 T4,,오므토토마토,38667,43343.99999,경양식,205259.5276,445361.9371,경양식,서울특별시,강남구, 오므토토마토
영업/정상,서울특별시 강남구 도곡동 416-11번지,서울특별시 강남구 논현로36길 21 (도곡동),보니엠,41311.61792,43343.99999,경양식,203785.4128,442548.1712,경양식,서울특별시,강남구,논현로36길 21 (도곡동) 보니엠
영업/정상,서울특별시 강남구 역삼동 719-20번지,"서울특별시 강남구 언주로89길 21, 지하1층 (역삼동)",카파쓰호텔,42422.48685,43343.99999,경양식,203566.6346,444370.5668,경양식,서울특별시,강남구,언주로89길 21 카파쓰호텔
영업/정상,서울특별시 강남구 삼성동 8-2번지,"서울특별시 강남구 선릉로 660, 103호 (삼성동)",브라운 돈까스,42928.56141,43343.99999,경양식,203675.905,445926.1197,경양식,서울특별시,강남구,선릉로 660 브라운 돈까스
영업/정상,서울특별시 강남구 역삼동 619-23 지하1층,"서울특별시 강남구 봉은사로18길 80 (역삼동,지하1층)",소보키 강남점,44880.46649,44882.11111,경양식,202350.77,444373.6613,경양식,서울특별시,강남구,봉은사로18길 80 (역삼동 소보키 강남점
영업/정상,서울특별시 강남구 삼성동 152-64 지하1층,"서울특별시 강남구 삼성로104길 14 (삼성동,지하1층)",준(JUN),44672.62595,44674.11111,경양식,204873.2407,445410.8181,경양식,서울특별시,강남구,삼성로104길 14 (삼성동 준(JUN)
영업/정상,서울특별시 강남구 역삼동 675-0번지 썬힐빌딩지상2층,"서울특별시 강남구 언주로97길 7 (역삼동,썬힐빌딩지상2층)",제이돈까스,43627.64052,43629.11111,경양식,203531.5696,444786.0906,경양식,서울특별시,강남구,언주로97길 7 (역삼동 제이돈까스
영업/정상,서울특별시 강남구 대치동 891-51 지상1층,"서울특별시 강남구 삼성로85길 34, 지상1층 (대치동)",양산도대치점,45257.5787,45259.11111,한식,204748.5415,444718.1746,한식,서울특별시,강남구,삼성로85길 34 양산도대치점
영업/정상,서울특별시 강남구 신사동 664-16번지 지상2층,"서울특별시 강남구 압구정로54길 25 (신사동,지상2층)",수작,40561.60159,43343.99999,경양식,203407.7549,447112.357,경양식,서울특별시,강남구,압구정로54길 25 (신사동 수작
영업/정상,서울특별시 강남구 삼성동 166-8번지 2층 202호,"서울특별시 강남구 영동대로96길 37, 2층 202호 (삼성동)",소울담은 퓨전요리,41754.67448,43343.99999,한식,205724.8779,445498.7584,한식,서울특별시,강남구,영동대로96길 37 소울담은 퓨전요리
영업/정상,서울특별시 강남구 논현동 140-3번지 지하1층,"서울특별시 강남구 강남대로128길 22, 지하1층 (논현동)",배꼽집,41754.66299,43343.99999,한식,202062.638,445318.2373,한식,서울특별시,강남구,강남대로128길 22 배꼽집
영업/정상,서울특별시 강남구 신사동 663-9 지상2층,"서울특별시 강남구 언주로172길 56 (신사동,지상2층)",라보,45289.50237,45291.11111,경양식,203315.8837,447173.0444,경양식,서울특별시,강남구,언주로172길 56 (신사동 라보
영업/정상,서울특별시 강남구 일원동 682-0,서울특별시 강남구 일원로5길 6 (일원동),이백집,44890.37722,44892.11111,경양식,207139.308,443163.6361,경양식,서울특별시,강남구,일원로5길 6 (일원동) 이백집
영업/정상,서울특별시 강남구 삼성동 155-12번지,서울특별시 강남구 삼성로96길 13 (삼성동),돈꼬레,42573.41071,43343.99999,경양식,204963.9681,445199.6396,경양식,서울특별시,강남구,삼성로96길 13 (삼성동) 돈꼬레
영업/정상,서울특별시 강남구 논현동 133-16번지,"서울특별시 강남구 학동로20길 27, 지상1층 (논현동)",누락된업소,42599.4915,43343.99999,분식,202435.2753,445465.0563,분식,서울특별시,강남구,학동로20길 27 누락된업소
영업/정상,서울특별시 강남구 대치동 989-2번지,서울특별시 강남구 도곡로 510 (대치동),한솥은마점,40704.43817,43343.99999,한식,205408.7378,444079.8449,한식,서울특별시,강남구,도곡로 510 (대치동) 한솥은마점
영업/정상,서울특별시 강남구 삼성동 159-0번지 기존컨벤션센터 지상1층 B003호,"서울특별시 강남구 영동대로 513, 지상1층 B003호 (삼성동, 기존컨벤션센터)",주브라운,43213.6726,43343.99999,까페,205130.5917,445590.0968,까페,서울특별시,강남구,영동대로 513 주브라운
영업/정상,서울특별시 강남구 역삼동 653-4번지 2층,"서울특별시 강남구 언주로 563 (역삼동,2층)",쉐이드트리,40361.4961,43343.99999,경양식,203311.6179,445074.121,경양식,서울특별시,강남구,언주로 563 (역삼동 쉐이드트리
영업/정상,서울특별시 강남구 역삼동 681-39번지 소망빌라,"서울특별시 강남구 선릉로107길 26, 지상1층 102호 (역삼동, 소망빌라)",돈까스데이,43259.38757,43343.99999,통닭(치킨),203638.0475,445193.8323,통닭(치킨),서울특별시,강남구,선릉로107길 26 돈까스데이
영업/정상,서울특별시 강남구 신사동 510-11 강남상가 1층 19호,"서울특별시 강남구 압구정로2길 46 (신사동,강남상가 1층 19호)",히츠지야 가로수길,44972.60654,44974.11111,한식,201757.4941,446282.4545,한식,서울특별시,강남구,압구정로2길 46 (신사동 히츠지야 가로수길
영업/정상,서울특별시 강남구 개포동 158-3번지,서울특별시 강남구 선릉로6길 10 (개포동),빅투치킨,41876.57573,43343.99999,통닭(치킨),205398.8908,442277.1095,통닭(치킨),서울특별시,강남구,선릉로6길 10 (개포동) 빅투치킨
영업/정상,서울특별시 강남구 역삼동 836-68 지하1층,"서울특별시 강남구 도곡로7길 7 (역삼동,지하1층)",찰떡이네,45204.46159,45206.11111,경양식,202986.4345,443219.8342,경양식,서울특별시,강남구,도곡로7길 7 (역삼동 찰떡이네
영업/정상,서울특별시 강남구 신사동 661-10번지,"서울특별시 강남구 압구정로50길 5-12, 1층 102호 (신사동)",생활맥주 압구정로데오점,42877.48887,43343.99999,기타,203405.2905,447261.1356,기타,서울특별시,강남구,압구정로50길 5-12 생활맥주 압구정로데오점
영업/정상,서울특별시 강남구 자곡동 662번지,"서울특별시 강남구 자곡로 204-5, 1층 105,110호 (자곡동)",소야지,42303.47981,43343.99999,기타,209253.7183,441349.1659,기타,서울특별시,강남구,자곡로 204-5 소야지
영업/정상,서울특별시 강남구 역삼동 837-8,"서울특별시 강남구 도곡로1길 7, 1층 (역삼동)",해머스미스커피 뱅뱅사거리점,45169.67384,45171.11111,경양식,202786.4144,443139.9218,경양식,서울특별시,강남구,도곡로1길 7 해머스미스커피 뱅뱅사거리점
영업/정상,서울특별시 강남구 청담동 36-4번지,"서울특별시 강남구 학동로63길 11, 1층 102호 (청담동)",마론(marron),42460.50843,43343.99999,기타,203889.0126,446280.5584,기타,서울특별시,강남구,학동로63길 11 마론(marron)
영업/정상,서울특별시 강남구 도곡동 146-92 영동세브란스병원 병원동 지상1층,"서울특별시 강남구 언주로 211 (도곡동,영동세브란스병원 병원동 지상1층)",삼성웰스토리(주) 강남세브란스장례,44946.47804,45072.36708,한식,204044.9151,443372.9217,한식,서울특별시,강남구,언주로 211 (도곡동 삼성웰스토리(주) 강남세브란스장례
영업/정상,서울특별시 강남구 도곡동 552-0번지 지하1층,"서울특별시 강남구 도곡로 138 (도곡동,지하1층)",라운지세븐,42625.60816,43343.99999,경양식,203054.7435,443138.2663,경양식,서울특별시,강남구,도곡로 138 (도곡동 라운지세븐
영업/정상,서울특별시 강남구 대치동 899-4번지,서울특별시 강남구 역삼로63길 21 (대치동),고반식당 선릉점,43187.68425,43343.99999,일식,204515.6371,444482.7186,일식,서울특별시,강남구,역삼로63길 21 (대치동) 고반식당 선릉점
영업/정상,서울특별시 강남구 역삼동 641-0번지 지상1층,"서울특별시 강남구 테헤란로25길 40 (역삼동,지상1층)",네모오징어 역삼2호점,43613.69067,43615.11111,한식,203027.6996,444548.1691,한식,서울특별시,강남구,테헤란로25길 40 (역삼동 네모오징어 역삼2호점
영업/정상,서울특별시 강남구 삼성동 107-4번지 지상1층,"서울특별시 강남구 영동대로112길 6 (삼성동,지상1층)",본가 신의주 찹쌀순대,43278.42405,43343.99999,한식,205297.0889,445851.2255,한식,서울특별시,강남구,영동대로112길 6 (삼성동 본가 신의주 찹쌀순대
영업/정상,"서울특별시 강남구 수서동 714-3번지 지상1층101,102호","서울특별시 강남구 밤고개로1길 30 (수서동,지상1층101,102호)",깐부치킨,40645.61037,43343.99999,통닭(치킨),209056.5213,442945.3634,통닭(치킨),서울특별시,강남구,밤고개로1길 30 (수서동 깐부치킨
영업/정상,서울특별시 강남구 역삼동 774-46 지상1층,"서울특별시 강남구 언주로71길 11 (역삼동,지상1층)",아리산,44215.7087,44217.11111,중국식,203826.9976,443891.3528,중국식,서울특별시,강남구,언주로71길 11 (역삼동 아리산
영업/정상,서울특별시 강남구 대치동 932-43번지 운지빌딩,"서울특별시 강남구 삼성로 313, 운지빌딩 1층 (대치동)",파스타앤도우,43798.73439,43800.11111,경양식,205241.794,444181.2321,경양식,서울특별시,강남구,삼성로 313 파스타앤도우
영업/정상,서울특별시 강남구 청담동 2-6 지하1층,"서울특별시 강남구 도산대로 410, 지하1층 (청담동)",양(YANG),44263.66918,44265.11111,일식,203510.626,446738.7578,일식,서울특별시,강남구,도산대로 410 양(YANG)
영업/정상,서울특별시 강남구 논현동 96-2번지 지상1층,"서울특별시 강남구 언주로148길 29, 지상1층 (논현동)",비플리끄그릴,43599.62667,43601.11111,호프/통닭,203191.4364,446539.6794,호프/통닭,서울특별시,강남구,언주로148길 29 비플리끄그릴
영업/정상,서울특별시 강남구 대치동 922-22,"서울특별시 강남구 선릉로64길 7, 지상1층 102호 (대치동)",마라공방 대치점,45265.51316,45267.11111,한식,204607.4699,443975.2877,한식,서울특별시,강남구,선릉로64길 7 마라공방 대치점
영업/정상,서울특별시 강남구 역삼동 699-9번지,"서울특별시 강남구 언주로98길 13, 지상1층 (역삼동)",복이네,43969.59869,43971.11111,한식,203727.283,444763.1292,한식,서울특별시,강남구,언주로98길 13 복이네
영업/정상,서울특별시 강남구 역삼동 675-3,"서울특별시 강남구 언주로 517, 지하1층 (역삼동)",마리드블랑,45099.48229,45101.11111,한식,203578.799,444715.3949,한식,서울특별시,강남구,언주로 517 마리드블랑
영업/정상,서울특별시 강남구 역삼동 725-56번지,"서울특별시 강남구 테헤란로30길 42, 지하1층 (역삼동)",칠성,40906.687,43343.99999,일식,203473.7066,444033.4831,일식,서울특별시,강남구,테헤란로30길 42 칠성
영업/정상,서울특별시 강남구 역삼동 619-17,서울특별시 강남구 테헤란로1길 44 (역삼동),강남 차돌집,45316.61542,45318.11111,경양식,202324.2396,444341.0196,경양식,서울특별시,강남구,테헤란로1길 44 (역삼동) 강남 차돌집
영업/정상,서울특별시 강남구 신사동 525-19번지,서울특별시 강남구 논현로175길 101 (신사동),챕터1(Chapter1),42695.66921,43343.99999,경양식,201801.9219,446716.8617,경양식,서울특별시,강남구,논현로175길 101 (신사동) 챕터1(Chapter1)
영업/정상,서울특별시 강남구 역삼동 827-23번지,서울특별시 강남구 강남대로78길 27 (역삼동),강남불백,42460.58684,43343.99999,한식,202711.0729,443699.8933,한식,서울특별시,강남구,강남대로78길 27 (역삼동) 강남불백
영업/정상,서울특별시 강남구 대치동 943-24번지 신안메트로칸 지하1층 비105호,"서울특별시 강남구 테헤란로88길 10, 지하1층 비105호 (대치동, 신안메트로칸 )",다모아한식뷔페,41898.64257,43343.99999,한식,205185.5697,444964.4387,한식,서울특별시,강남구,테헤란로88길 10 다모아한식뷔페
영업/정상,서울특별시 강남구 신사동 525-26번지 썬더빌딩 지상1층,"서울특별시 강남구 압구정로4길 13-19, 지상1층 (신사동)",아웃도어 나무 신사점,41871.67742,43343.99999,경양식,201836.5304,446702.3662,경양식,서울특별시,강남구,압구정로4길 13-19 아웃도어 나무 신사점
영업/정상,서울특별시 강남구 대치동 899-3 동현빌딩지하1층,"서울특별시 강남구 역삼로63길 23 (대치동,동현빌딩지하1층)",메이드(Made),44323.69679,44325.11111,한식,204507.4505,444500.8345,한식,서울특별시,강남구,역삼로63길 23 (대치동 메이드(Made)
